id,x,y,z,name,text,world_id,catalog
47578,-3539.575927,7670.792749,1562.730452,,,,
47579,-3456.086738,7725.037925,1544.486621,,,,
4758,690965.75,483037.070312,-8437.546875,初级宝箱,微风绿野24号,1.0,13.0
47580,-4314.817953,7786.884447,2362.077374,,,,
47581,-4485.191167,7186.88134,1726.449185,,,,
47582,-1402.491089,1155.680584,317.656353,,,,
47583,-1456.363554,24.634748,184.063066,,,,
47584,-1640.061362,1733.19177,362.011518,,,,
47585,-1553.779672,2134.952482,379.90585,,,,
47586,-6081.410361,2926.567675,1160.866784,,,,
47587,-5029.545146,2116.714316,1244.098606,,,,
47588,-5139.934434,1792.469689,1296.350244,,,,
47589,-4899.968232,1254.691544,1357.860831,,,,
4759,724015.914062,481006.210938,-13366.396484,初级宝箱,微风绿野23号,1.0,13.0
47590,-3821.426516,202.400131,1722.048569,,,,
47591,-4023.394084,667.377158,1730.011568,,,,
47592,-4000.378352,99.045698,1726.716889,,,,
47593,-5612.911687,-1150.983218,1428.488177,,,,
47594,-5590.247228,-828.443541,1445.955271,,,,
47595,-4853.319561,6811.467653,1555.675642,,,,
47596,-4367.504066,6255.925488,1457.68053,,,,
47597,-3532.513392,7062.279342,1539.346203,,,,
47598,756.252121,4625.686363,1285.694322,,,,
47599,396.031899,4143.739877,1294.531627,,,,
4760,695996.277344,495310.414062,-8907.162109,中级宝箱,微风绿野27号,1.0,14.0
47600,1185.4463,3569.347772,1302.439569,,,,
47601,937.754941,2382.842586,1312.231628,,,,
47602,2115.126896,2036.963377,1296.699396,,,,
47603,2241.587819,1439.834079,1342.990424,,,,
47604,1924.7771,1240.987173,1290.678778,,,,
47605,852.389575,706.238183,1339.218027,,,,
47606,849.451068,388.816504,1337.201729,,,,
47607,154.213138,496.517387,1369.717607,,,,
47608,-453.284403,636.881749,1473.045148,,,,
47609,-4918.821553,5532.06198,1346.552285,,蜗牛城3号,,
4761,703104.144531,493884.296875,-8524.443359,中级宝箱,微风绿野25号,1.0,14.0
47610,-2738.72072,890.078737,752.104553,,,,
47611,-2726.665105,824.932972,752.104553,,,,
47612,-6135.129814,4698.773922,405.646606,,,,
47613,-6135.129814,4698.773922,405.646606,,,,
47614,-6135.129814,4698.773922,405.646606,,,,
47615,-4890.097311,3879.936008,591.717195,,,,
47616,-4890.097311,3879.936008,591.717195,,,,
47617,-4890.097311,3879.936008,591.717195,,,,
47618,482.861132,2217.364634,2016.473418,,,,
47619,972.986074,2325.340892,2016.473418,,,,
4762,742185.347656,452894.382812,-18300.222656,初级宝箱,微风绿野18号,1.0,13.0
47620,466.116042,2832.162673,2016.473418,,,,
47621,1001.181332,2840.900811,2016.473418,,,,
47622,-1375.665223,3832.603166,1336.969861,,,,
47623,-1338.520123,3837.750161,1271.969861,,,,
47624,-1412.810323,3827.456172,1271.969861,,,,
47625,-5203.899934,6635.578612,3398.094096,,,,
47626,-5203.899934,6635.578612,3398.094096,,,,
47627,-5203.899934,6635.578612,3398.094096,,,,
47628,2857.579507,1549.617288,1755.377827,,,,
47629,2857.579507,1607.137856,1755.377827,,,,
4763,728377.060547,474397.390625,-14834.774414,初级宝箱,微风绿野20号,1.0,13.0
47630,-2540.413475,3291.328439,75.315436,,,,
47631,-2664.413475,3279.328439,75.315436,,,,
47632,-2554.413475,3229.328439,75.315436,,,,
47633,-6374.133268,3173.996393,1174.189756,,,,
47634,-1788.08916,-321.713661,94.371257,,,,
47635,-5184.18814,-1236.723431,1395.785708,,,,
47636,-6086.616542,-1417.571804,1472.003057,,,,
47637,-393.306205,5366.013629,2269.520825,,,,
47638,-5501.012474,-597.426588,1561.28662,,,,
47639,-4684.930107,401.926109,1451.540078,,,,
4764,694607.320312,492790.835938,-8433.269531,初级宝箱,微风绿野31号,1.0,13.0
47640,-5027.704433,441.213088,1465.824858,,,,
47641,-4581.999101,-105.722965,1495.308266,,,,
47642,-5049.866996,-614.834222,1451.266974,,,,
47643,-4372.964574,432.81521,1832.332017,,,,
47644,-4389.017184,729.388526,1829.591297,,,,
47645,-5228.303171,-166.206229,2315.67856,,,,
47646,-4955.693423,-458.834473,2313.460625,,,,
47647,-1769.812451,2846.758945,291.320967,,,,
47648,-2036.039682,2588.131175,322.334156,,,,
47649,-3085.292319,3850.794813,445.047419,,,,
4765,696978.078125,495023.375,-8961.032227,散件宝箱,微风绿野13号，宝箱里含有设计图,1.0,16.0
47650,-1906.213782,7072.464719,1547.623522,,,,
47651,-2010.323285,6880.507326,1543.127642,,,,
47652,-4623.240195,-1898.312556,17.476887,,,,
47653,2.392849,14063.254381,-7979.0,灵感露珠,,1.0,12.0
47654,130.282119,14064.998434,-7979.0,灵感露珠,,1.0,12.0
47655,-121.608714,14060.563252,-7979.0,灵感露珠,,1.0,12.0
47656,2778.097125,-2078.852974,-5177.295539,灵感露珠,,1.0,12.0
47657,2902.204534,-2074.93495,-5177.295539,灵感露珠,,1.0,12.0
47658,2847.554292,-1964.547672,-5177.295539,灵感露珠,,1.0,12.0
47659,-0.342337,13199.0,-7209.869315,奇想星,,1.0,11.0
4766,680547.875,484499.304688,-8030.066406,散件宝箱,微风绿野11号，宝箱里含有设计图,1.0,16.0
47660,4228.706455,-847.583984,-2870.125873,奇想星,,1.0,11.0
47661,-8620.636026,-1372.035701,389.0,灵感露珠,,1.0,12.0
47662,-8712.279369,-1381.225736,389.0,灵感露珠,,1.0,12.0
47663,-8812.032535,-1391.009083,389.0,灵感露珠,,1.0,12.0
47664,-5776.154169,-8478.287496,1186.395783,灵感露珠,,1.0,12.0
47665,-5851.026666,-8586.998623,1186.395783,灵感露珠,,1.0,12.0
47666,-5690.50457,-8353.928555,1186.395783,灵感露珠,,1.0,12.0
47667,-3366.127735,-10078.943138,266.242104,唱片,,1.0,185.0
47668,8878.630302,-13123.59702,-847.190203,灵感露珠,,1.0,12.0
47669,9010.625376,-13123.018665,-847.190203,灵感露珠,,1.0,12.0
4767,749132.255371,468392.75,-16929.695312,散件宝箱,微风绿野9号，宝箱里含有设计图,1.0,16.0
47670,8754.63151,-13124.14447,-847.190203,灵感露珠,,1.0,12.0
47671,9037.16893,-18643.051689,-1899.74905,灵感露珠,,1.0,12.0
47672,9169.164004,-18642.473334,-1899.74905,灵感露珠,,1.0,12.0
47673,8913.170138,-18643.599139,-1899.74905,灵感露珠,,1.0,12.0
47674,13083.234074,-11567.984416,-1479.502398,阅读物,一份古老的记载,1.0,20.0
47675,20044.447008,-3988.646388,-2663.582823,躁动皮革,,1.0,216.0
47676,20237.650257,-4081.541548,-2443.829063,焦枯布块,,1.0,228.0
47677,19834.355656,-4077.153201,-2443.829059,焦枯布块,,1.0,228.0
47678,20390.866694,-4041.642895,-2721.857916,图纹饰块,,1.0,221.0
47679,20026.976081,-3807.451143,-2443.829059,焦枯布块,,1.0,228.0
4768,716677.914062,483782.789062,-12453.801758,中级宝箱,微风绿野19号,1.0,14.0
47680,20259.352109,-3768.944021,-2721.857916,图纹饰块,,1.0,221.0
47681,19870.903953,-3766.469969,-2721.857916,图纹饰块,,1.0,221.0
47682,19663.764708,-4105.075396,-2721.857916,图纹饰块,,1.0,221.0
47683,24405.261433,-10504.600233,-2601.635898,傲慢织片,,1.0,225.0
47684,24661.943636,-10494.542376,-2601.635891,傲慢织片,,1.0,225.0
47685,24530.029639,-10630.925699,-2654.213684,躁动皮革,,1.0,216.0
47686,24528.59394,-10637.961436,-2463.847865,傲慢织片,,1.0,225.0
47687,9238.537098,-17948.95675,-1609.189563,唱片,,1.0,185.0
47688,18456.622759,-5767.039284,-142.970138,唱片,,1.0,185.0
47689,14385.396226,-11606.718032,-2573.0,灵感露珠,,1.0,12.0
4769,700440.308594,493188.414062,-9396.673828,中级宝箱,微风绿野24号,1.0,14.0
47690,14385.198113,-11733.445507,-2573.0,灵感露珠,,1.0,12.0
47691,14385.0,-11860.172982,-2573.0,灵感露珠,,1.0,12.0
47692,24098.429167,-10601.51775,-2584.152721,灵感露珠,,1.0,12.0
47693,24098.429167,-10717.51775,-2584.17178,灵感露珠,,1.0,12.0
47694,24098.429167,-10468.51775,-2584.132198,灵感露珠,,1.0,12.0
47695,20033.029891,-4235.000009,-2799.999896,高级宝箱,,1.0,15.0
47696,23292.800546,-11326.278903,-2663.663276,初级宝箱,,1.0,13.0
47697,19579.19632,-6451.354115,579.716002,奇想星,,1.0,11.0
47698,21650.570121,4676.804405,-2911.022326,灵感露珠,,1.0,12.0
47699,21420.58039,4674.630952,-2911.022326,灵感露珠,,1.0,12.0
4770,700043.882812,483518.164062,-8529.358398,中级宝箱,微风绿野18号,1.0,14.0
47700,21534.556401,4677.708139,-2911.022326,灵感露珠,,1.0,12.0
47701,20626.0,7831.0,-3935.0,灵感露珠,,1.0,12.0
47702,20629.0,7878.0,-4009.0,灵感露珠,,1.0,12.0
47703,20629.0,7780.0,-4009.0,灵感露珠,,1.0,12.0
47704,9974.0,13959.0,-3963.9999,灵感露珠,,1.0,12.0
47705,10138.0,13959.0,-3963.9999,灵感露珠,,1.0,12.0
47706,10297.0,13959.0,-3963.9999,灵感露珠,,1.0,12.0
47707,7875.930155,4246.663631,-3307.179688,奇想星,,1.0,11.0
47708,10797.521223,10440.332546,-4202.323335,阅读物,作者不明的日记·其一,1.0,20.0
47709,7940.526403,11135.145575,-4084.375349,初级宝箱,,1.0,13.0
4771,742376.485352,452962.078125,-18254.470703,心碎补丁,,1.0,21.0
47710,310.392305,13419.0,-7620.0,阅读物,作者不明的日记·其二,1.0,20.0
47711,878.174766,5689.776066,290.280046,唱片,,1.0,185.0
47712,107.74534,13584.420306,-7513.504095,唱片,,1.0,185.0
47713,13433.97775,-958.710355,-45.863668,枯叶缝片,,1.0,215.0
47714,13700.989219,-767.191666,-25.856673,枯叶缝片,,1.0,215.0
47715,16480.828998,582.23482,-47.82654,诡诈布片,,1.0,222.0
47716,16289.574051,543.243504,-47.826544,诡诈布片,,1.0,222.0
47717,25771.105735,17074.013595,247.26707,贪婪花布,,1.0,217.0
47718,35829.18281,24304.678759,1876.484135,贪婪花布,,1.0,217.0
47719,32291.019605,22701.488951,1851.848902,贪婪花布,,1.0,217.0
4772,742207.708984,452556.375,-17960.910156,空洞绳结,,1.0,27.0
47720,32001.487036,22680.973609,1860.572892,贪婪花布,,1.0,217.0
47721,22975.422484,3899.430068,455.84939,枯叶缝片,,1.0,215.0
47722,23260.63079,4206.142586,466.741115,枯叶缝片,,1.0,215.0
47723,11934.663171,14165.609447,660.404503,枯叶缝片,,1.0,215.0
47724,23242.664041,3947.181127,442.787567,贪婪花布,,1.0,217.0
47725,25976.47323,16786.832234,263.374046,顽劣鲨布,,1.0,226.0
47726,36157.287617,24122.27307,1850.719677,顽劣鲨布,,1.0,226.0
47727,35778.698319,23894.232919,1860.188453,顽劣鲨布,,1.0,226.0
47728,11600.0,14200.0,655.0,枯叶缝片,,1.0,215.0
47729,26089.562016,16913.0467,263.374043,顽劣鲨布,,1.0,226.0
4773,742033.086914,453162.679688,-18008.0625,空洞绳结,,1.0,27.0
47730,25462.120394,17277.507173,635.557811,灵感露珠,,1.0,12.0
47731,25433.844787,17228.102938,637.405836,灵感露珠,,1.0,12.0
47732,25445.561687,17256.258411,684.805158,灵感露珠,,1.0,12.0
47733,18555.220954,9263.394175,1563.282593,灵感露珠,,1.0,12.0
47734,18557.247344,9263.59994,1512.018097,灵感露珠,,1.0,12.0
47735,11262.371714,6232.660597,1335.0,奇想星,,1.0,11.0
47736,39354.11437,7918.511648,2069.044045,枯叶缝片,,1.0,215.0
47737,39655.949988,7763.76204,2049.044023,枯叶缝片,,1.0,215.0
47738,41725.204955,9132.235943,3495.000001,贪婪花布,,1.0,217.0
47739,41737.581331,8829.545025,3495.000002,贪婪花布,,1.0,217.0
4774,717410.679688,483803.921875,-12205.570312,顽固皮革,,1.0,22.0
47740,36740.0,6660.0,5155.0,贪婪花布,,1.0,217.0
47741,36470.0,6672.780375,5155.0,贪婪花布,,1.0,217.0
47742,35852.02152,9037.823735,5056.535988,迷惘绳结,,1.0,224.0
47743,41478.592251,9502.824805,3722.930858,顽劣鲨布,,1.0,226.0
47744,35619.59828,9254.747274,4943.06776,诡诈布片,,1.0,222.0
47745,35956.047237,9305.680821,4954.428614,诡诈布片,,1.0,222.0
47746,41352.716702,9297.53581,3749.656604,顽劣鲨布,,1.0,226.0
47747,38100.0,4550.0,7417.384686,顽劣鲨布,,1.0,226.0
47748,37773.584787,4434.310339,7436.576968,顽劣鲨布,,1.0,226.0
47749,37950.0,4300.0,7383.170397,枯叶缝片,,1.0,215.0
4775,717147.324219,484002.75,-12381.509766,心碎补丁,,1.0,21.0
47750,37900.0,4600.0,7328.938407,初级宝箱,,1.0,13.0
47751,39470.0,7930.0,2500.0,灵感露珠,,1.0,12.0
47752,39435.448152,7944.574629,2435.0,灵感露珠,,1.0,12.0
47753,39504.551848,7915.425371,2435.0,灵感露珠,,1.0,12.0
47754,36928.260826,8077.811428,3270.0,灵感露珠,,1.0,12.0
47755,36903.437354,8049.703684,3205.0,灵感露珠,,1.0,12.0
47756,36953.084297,8105.919172,3205.0,灵感露珠,,1.0,12.0
47757,40149.779826,13059.593215,5387.333903,灵感露珠,,1.0,12.0
47758,40151.033734,13057.704544,5294.180036,灵感露珠,,1.0,12.0
47759,38838.099751,3684.291257,7663.991,灵感露珠,,1.0,12.0
4776,716902.058594,484144.09375,-12381.509766,心碎补丁,,1.0,21.0
47760,38835.766855,3683.002531,7711.523816,灵感露珠,,1.0,12.0
47761,35727.08775,9768.017237,5218.521296,奇想星,,1.0,11.0
47762,35183.268275,-7859.483294,-3850.955949,诡诈布片,,1.0,222.0
47763,34982.940627,-7837.000307,-3688.71854,迷惘绳结,,1.0,224.0
47764,27439.575559,-18101.253802,-4818.355251,贪婪花布,,1.0,217.0
47765,27180.831017,-18365.745696,-4839.843598,贪婪花布,,1.0,217.0
47766,27662.303614,-18474.472385,-4792.218437,顽劣鲨布,,1.0,226.0
47767,31951.474109,-10937.929892,-3302.157609,枯叶缝片,,1.0,215.0
47768,32220.883101,-10762.137211,-3288.560219,枯叶缝片,,1.0,215.0
47769,31684.168698,-10748.501062,-3104.911923,迷惘绳结,,1.0,224.0
4777,716618.566406,484042.21875,-12381.509766,心碎补丁,,1.0,21.0
47770,32176.985414,-10420.617455,-3137.889839,迷惘绳结,,1.0,224.0
47771,35317.806393,-7713.841362,-3694.524849,迷惘绳结,,1.0,224.0
47772,31957.677898,-10594.251351,-3300.78616,诡诈布片,,1.0,222.0
47773,27456.980548,-18334.804741,-4806.087166,诡诈布片,,1.0,222.0
47774,27049.201241,-9865.541981,-3868.29815,诡诈布片,,1.0,222.0
47775,26694.398878,-9872.408319,-3870.951917,诡诈布片,,1.0,222.0
47776,26911.848937,-9520.855196,-3495.571773,迷惘绳结,,1.0,224.0
47777,27299.570445,-9498.825636,-3667.89817,顽劣鲨布,,1.0,226.0
47778,26529.458547,-9419.589938,-3655.290106,顽劣鲨布,,1.0,226.0
47779,27400.0,-13700.0,-5312.774228,初级宝箱,,1.0,13.0
4778,716624.050781,484058.0,-12050.507812,空洞绳结,,1.0,27.0
47780,31850.0,-10400.0,-3331.089776,高级宝箱,,1.0,15.0
47781,34952.943729,-7316.31513,-3586.59846,灵感露珠,,1.0,12.0
47782,34952.943729,-7316.31513,-3526.59846,灵感露珠,,1.0,12.0
47783,31007.912109,-11734.911133,-2717.467773,灵感露珠,,1.0,12.0
47784,31007.964844,-11738.678711,-2767.467773,灵感露珠,,1.0,12.0
47785,34952.943729,-7316.31513,-3466.59846,灵感露珠,,1.0,12.0
47786,28315.102137,-16474.90429,-4850.0,奇想星,,1.0,11.0
47787,26917.462742,16761.364944,328.818233,唱片,,1.0,185.0
47788,39823.128094,12382.375224,4841.627501,唱片,,1.0,185.0
47789,34722.446182,-8180.864163,-3731.507155,唱片,,1.0,185.0
4779,716865.53125,483498.65625,-12040.385742,空洞绳结,,1.0,27.0
47790,3670.665821,-11541.560637,-617.269993,唱片,,1.0,185.0
47791,1047.736001,3075.390223,-8840.876775,,,,
47792,-432.524235,-220.992395,723.555961,,,,
47793,1954.317123,1746.539763,-7206.424842,,,,
47794,1896.361573,1762.068905,-7206.424842,,,,
47795,1925.339348,1754.304334,-7156.424842,,,,
47796,280.0,1570.0,-2410.0,,,,
47797,1800.0,1310.0,-8350.0,,,,
47798,1800.0,1310.0,-8410.0,,,,
47799,-429.612018,1727.821586,-1770.0,,,,
4780,700796.980469,493140.015625,-9155.5,顽固皮革,,1.0,22.0
47800,-483.990486,1702.464491,-1770.0,,,,
47801,-456.801252,1715.143038,-1730.0,,,,
47802,1096.961524,285.980762,-3560.0,,,,
47803,1148.923049,315.980762,-3560.0,,,,
47804,1122.942287,300.980762,-3520.0,,,,
47805,-2589.558965,3339.130017,-7630.959925,,,,
47806,1548.873648,3932.358921,-7030.0,,,,
47807,1594.836315,3893.791665,-7030.0,,,,
47808,1571.854982,3913.075293,-6990.0,,,,
47809,-1166.383041,261.471529,-5420.0,,,,
4781,700226.476562,493472.585938,-8963.81543,空洞绳结,,1.0,27.0
47810,2028.924537,6507.824181,-1671.719006,,,,
47812,-953.927285,8292.455756,-4074.89878,,,,
47813,-1235.047952,8095.61294,-4074.617566,,,,
47814,-617.285499,7550.934713,-4074.969198,,,,
47815,86.564537,7995.020756,-3329.390521,,,,
47816,1497.207293,6355.425439,-3630.0,,,,
47817,-3350.0,-70.0,4650.0,,,,
47818,270.0,9130.0,-3540.0,,,,
47819,270.0,9130.0,-3480.0,,,,
4782,700284.972656,492865.539062,-9016.415039,空洞绳结,,1.0,27.0
47820,1779.609799,9066.089715,-4010.0,,,,
47821,1812.375881,9089.032772,-4010.0,,,,
47822,-5869.519918,908.62869,3574.186379,,,,
47824,523857.910929,3509.83924,21891.78896,,,,
47825,529348.174183,4910.811837,18454.150369,,,,
47826,529513.235413,5853.336644,18341.117181,,,,
47827,522943.52421,8123.282339,20716.668122,,,,
47828,526000.117739,2263.936133,21212.376023,,,,
47829,525899.18009,2263.936133,21212.376023,,,,
4783,700329.121094,484264.859375,-8199.146484,空洞绳结,,1.0,27.0
47830,525697.552424,4689.139165,22655.36299,,,,
47831,525697.552424,4689.139165,22755.36299,,,,
47832,525696.93395,10127.660402,18388.055621,,,,
47833,525743.934864,10069.214581,18388.055621,,,,
47834,520248.809967,13743.464796,18181.73022,,,,
47835,520248.809967,13743.464796,18181.73022,,,,
47836,520248.809967,13743.464796,18181.73022,,,,
47837,519158.250049,9157.585649,18664.567914,,,,
47838,519158.250049,9157.585649,18589.567914,,,,
47839,526707.375071,4947.770437,20342.414012,,,,
4784,700162.339844,483223.03125,-8019.208984,空洞绳结,,1.0,27.0
47840,526711.36001,4947.770437,20267.519952,,,,
47841,525047.138675,284.604809,19633.533554,,,,
47842,525047.138675,284.604809,19633.533554,,,,
47843,525047.138675,284.604809,19633.533554,,,,
47844,519350.890965,5030.623142,19812.396149,,,,
47845,519350.890965,5706.816347,19780.77199,,,,
47846,519350.890965,5466.240713,19964.185763,,,,
47847,519350.890965,5370.290889,19494.61789,,,,
47848,520959.839503,3510.818767,22203.857643,,,,
47849,520959.839503,3510.818767,22203.857643,,,,
4785,699568.152344,483403.859375,-8049.591797,空洞绳结,,1.0,27.0
47850,520959.839503,3510.818767,22203.857643,,,,
47851,528353.189809,-631.741364,18617.058332,,,,
47852,528320.16532,-649.507432,18552.058332,,,,
47853,528386.214297,-613.975297,18552.058332,,,,
47854,535197.240239,493.605978,19371.954296,,,,
47855,535197.240239,493.605978,19265.454296,,,,
47856,535153.440615,523.493157,19318.704296,,,,
47857,535241.225718,463.591979,19318.704296,,,,
47858,538061.552597,-1534.298085,24442.985737,,蜗牛城1号,,
47859,525471.047063,6393.215361,21407.148474,,,,
4786,699585.5625,483792.789062,-8469.200195,回避纽扣,,1.0,31.0
47860,523070.600241,195.227078,17448.686061,,,,
47861,526902.658369,4307.742137,20073.311357,,,,
47862,521665.541194,6377.270263,20879.395103,,,,
47863,524741.721285,10699.845285,19686.895827,,,,
47864,525121.988867,10514.83,17996.3276,,,,
47865,528097.18319,9176.956289,18716.332948,,,,
47866,523892.22912,5251.457198,24419.682933,,蜗牛城2号,,
47867,524744.374774,10509.261484,19789.468736,,,,
47868,524902.609307,10271.574431,19885.934278,,,,
47869,524554.235777,10310.733786,19873.39342,,,,
4787,699844.882812,483951.367188,-8454.914062,纠结补丁,,1.0,29.0
47870,523830.040606,2170.675452,19431.200769,,,,
47871,523431.428822,2341.434848,19497.780379,,,,
47872,523163.316554,2062.578653,19425.157948,,,,
47873,520823.059114,6862.146947,20341.137619,,,,
47874,521297.838803,6632.099421,20324.751521,,,,
47875,524301.522069,4299.347257,22694.553264,,,,
47876,521305.124182,8088.315341,18753.987235,,,,
47877,527632.580622,9377.55324,18621.717273,,,,
47878,528993.093546,5687.037654,18396.632178,,,,
47879,528767.428028,5453.431437,18438.654189,,,,
4788,699569.460938,483463.890625,-8472.05957,纠结补丁,,1.0,29.0
47880,529565.946173,6615.012207,18291.171069,,,,
47881,529531.913669,7177.199259,18265.408718,,,,
47882,528278.475591,4242.565074,18320.70264,,,,
47883,527301.75933,1621.655281,17826.290207,,,,
47884,522227.771224,1865.610557,19559.216005,,,,
47885,523194.502867,8150.242438,20734.846124,,,,
47886,529051.521153,10762.437696,19003.739132,,,,
47887,530793.79452,3562.380958,18937.429946,,,,
47888,521973.603257,3996.956243,21829.540693,,,,
47889,522899.105814,4407.784773,22164.895057,,,,
4789,699969.621094,493451.6875,-9342.135742,回避纽扣,,1.0,31.0
47890,522632.41144,5718.97483,22056.978147,,,,
47891,523382.058731,6565.413204,22611.562379,,,,
47892,524459.365747,6323.445172,22636.867315,,,,
47893,524038.01974,4611.434906,22820.244317,,,,
47894,523123.228489,5110.853276,23042.72408,,,,
47895,521965.389994,5393.987829,20952.710238,,,,
47896,521209.372541,3726.799115,20696.683962,,,,
47897,523311.349245,2586.715552,19836.556085,,,,
47898,525642.373322,3394.320702,19933.080191,,,,
47899,526509.32878,4554.042466,20399.335425,,,,
4790,700078.8125,493207.921875,-9342.135742,回避纽扣,,1.0,31.0
47900,525535.818578,9866.123415,19377.748106,,,,
47901,525255.855246,10633.938449,18270.085689,,,,
47902,525880.618838,10722.953407,17990.849281,,,,
47903,520718.434,12540.883052,17761.31417,,,,
47904,520818.192687,9065.70783,18238.006946,,,,
47905,522526.954564,8250.111403,19246.338763,,,,
47906,521843.144312,2200.852486,18049.887649,,,,
47907,518960.178629,3122.239565,17354.184261,,,,
47908,524872.071319,6019.055149,22317.675157,,,,
47909,524493.371423,7033.608259,21987.445951,,,,
4791,699991.460938,492962.695312,-9342.135742,回避纽扣,,1.0,31.0
47910,523361.730277,6742.994303,21932.193574,,,,
47911,523523.423241,6762.486541,21974.592083,,,,
47912,522338.90942,5719.456626,21821.505804,,,,
47913,522534.524912,4552.61194,21874.134576,,,,
47914,524115.692084,3780.060389,21891.764021,,,,
47915,525586.797545,4681.488225,21735.189667,,,,
47916,526101.667531,5261.038248,21655.241533,,,,
47917,525606.677113,6341.630397,21413.290003,,,,
47918,525622.424716,6447.900013,21403.57859,,,,
47919,525493.848639,6481.300986,21403.812127,,,,
4792,728180.453125,470736.320312,-15121.463867,心碎补丁,,1.0,21.0
47920,525394.235881,7412.813301,21434.575746,,,,
47921,525443.455124,7852.485022,21332.554172,,,,
47922,524053.720298,7915.543291,20815.757986,,,,
47923,522631.826114,8055.855198,20527.244654,,,,
47924,521283.93805,5525.999443,19929.729558,,,,
47925,521629.091741,3322.231929,19486.667951,,,,
47926,523620.763672,2565.913091,19473.021712,,,,
47927,526009.918286,2615.240175,17999.433028,,,,
47928,527061.89291,2712.657995,17901.014958,,,,
47929,529124.156463,3872.270084,18107.684921,,,,
4793,703414.242188,494932.710938,-9306.392578,心碎补丁,,1.0,21.0
47930,529716.012695,5125.650426,18468.925263,,,,
47931,528541.220636,5610.186878,18355.514616,,,,
47932,529055.594959,6164.18752,18254.976036,,,,
47933,529342.834996,6926.874999,18219.092407,,,,
47934,529024.185056,8191.848417,18252.018469,,,,
47935,528400.069331,8388.460044,18528.840055,,,,
47936,527428.239328,9510.72091,18535.57469,,,,
47937,526800.209707,10325.795701,18098.28339,,,,
47938,526764.229289,10739.159706,18039.115585,,,,
47939,524784.520113,10586.022898,17961.965514,,,,
4794,703214.710938,494643.078125,-9279.751953,心碎补丁,,1.0,21.0
47940,523217.311838,10085.782318,17809.37699,,,,
47941,522228.878275,10229.403249,17942.157045,,,,
47942,521039.081547,11581.821952,17832.307346,,,,
47943,521516.527196,10193.987313,17833.985559,,,,
47944,521929.321582,7493.859524,18932.225847,,,,
47945,862.063064,-5.657391,10.519444,,,,
47946,-615.282013,-129.139648,101.957631,,,,
47947,402.755108,-340.475784,87.910952,,《寄给搭配师协会总部的信》,,
47948,-322.563627,1427.208978,711.380009,,搭配师协会总部的来信,,
47949,279.929067,-682.414671,51.909028,,,,
4795,718904.886719,486796.53125,-10538.175781,空洞绳结,,1.0,27.0
47950,-339.327557,1556.929066,72.906241,,,,
47951,-1319.436784,0.410859,16.702627,,,,
47952,-19872.635207,-50542.392661,18893.239503,,一张字迹模糊的餐巾纸,,
47953,-19917.85601,-51396.022765,18910.178683,,《恩典餐堂众菇点评榜·本期推荐菜》,,
47954,-19617.523949,-50942.055523,18912.492234,,写意见的小本子,,
47955,-19230.377374,-51322.657877,18832.751694,,,,
47956,-20122.850025,-51748.255981,18892.29523,,,,
47957,-989.601227,-416.026149,203.563797,阅读物,来自搭配师协会总部的文件,1.0,20.0
47959,1021.930074,-119.336829,163.729174,阅读物,《破魔法则：奇想力的锋芒之道》,1.0,20.0
4796,703713.257812,496199.8125,-8796.803711,空洞绳结,,1.0,27.0
47960,335.194898,-341.293088,39.388234,,《祓禊祷词》,,
47961,-254.664908,1260.084175,73.342264,,《大磐教教义》,,
47962,-328.435881,-646.757108,88.665618,,《母菇祓禊礼仪要略》,,
47963,-1327.205992,0.05787,14.073288,,,,
47964,278.904513,-537.127159,107.216951,,神女日记,,
47965,-472.723186,786.284152,163.283806,,神女的调查笔记残页,,
47966,-800.972829,538.098392,32.623902,,,,
47967,24.073953,959.021444,114.50603,,,,
47968,215501.557153,152409.554945,-13988.997809,板刷狸绒,,1.0,211.0
47969,217598.94827,149955.49776,-13932.254674,板刷狸绒,,1.0,211.0
47970,221009.826624,151921.806656,-14319.574443,板刷狸绒,,1.0,211.0
47971,265613.998921,209315.12352,-19152.921994,咕咕之羽,,1.0,229.0
47972,266273.483312,210526.61955,-18977.680302,草裙毛团,,1.0,210.0
47973,267160.585524,211389.446733,-18877.211598,咕咕之羽,,1.0,229.0
47974,268204.77169,213712.289652,-18808.788114,草裙毛团,,1.0,210.0
47975,268732.09119,213563.605209,-18771.781615,咕咕之羽,,1.0,229.0
47976,270743.942231,214537.042614,-19067.846544,草裙毛团,,1.0,210.0
47977,271722.63976,215021.945058,-19102.806983,草裙毛团,,1.0,210.0
47978,273751.902023,215881.878971,-19471.487789,咕咕之羽,,1.0,229.0
47979,267945.787671,212461.237141,-18927.989083,荧夜鬃,,1.0,213.0
4798,719435.773438,486647.414062,-10560.726562,空洞绳结,,1.0,27.0
47980,274732.360946,215978.886708,-19420.795002,荧夜鬃,,1.0,213.0
47981,274736.357362,216272.438349,-19460.186147,荧夜鬃,,1.0,213.0
47982,255511.528973,329982.172861,-24152.865842,名流鸦羽,,1.0,49.0
47983,253024.392495,335005.728707,-23622.628863,名流鸦羽,,1.0,49.0
47984,255284.70494,330602.142332,-24488.347524,绒领毛团,,1.0,230.0
47985,252782.300253,333361.051527,-24626.546593,绒领毛团,,1.0,230.0
47986,251217.539064,336984.905675,-24588.64874,绒领毛团,,1.0,230.0
